STT,product_id,name,brand,type,price,warranty_info,feature,voice_control,microphone,battery_life,dimensions,weight,compatibility
336,58955,Tai nghe Bluetooth True Wireless Edifier TO-U2 mini,Edifier,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Chạm cảm ứng,Có,Tai nghe: 7 giờ<br>Hộp sạc: 18 giờ,,,Các thiết bị hỗ trợ Bluetooth
337,92466,Tai nghe thể thao Bose Ultra Open Earbuds,Hãng khác,Tai nghe Bluetooth,7890000.0,"Bảo hành 12 tháng bởi nhà phân phối, 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ NSX.",,,4 micrô (2 micrô mỗi bên tai nghe),Thời lượng 7 giờ,Earbuds: 1.9 x 1.7 x 2.7 cm <br>  Hộp đựng: 4.2 x 6.5 x 2.6 ,Earbuds: (6.35 g) <br>  Hộp đựng: (43.8 g),
338,66016,Tai nghe Bluetooth True Wireless Anker Soundcore A25i,Anker,Tai nghe Bluetooth,0,Bảo hành 18 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.,Có mic đàm thoại,,Có: 2 mic,Tai nghe: 9 giờ<br>Hộp sac: 28 giờ,,,Các thiết bị có hỗ trợ Bluetooth
339,78944,Tai nghe không dây Gaming Anker SoundCore Liberty Air VR P10 ,Anker,Bàn,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Có mic đàm thoại",Cảm ứng chạm ,Có <br>4 mic đàm thoại chống ồn ,Tai nghe : 6 giờ,,,Các thiết bị hỗ trợ bluetooth
340,59560,Tai nghe Bluetooth True Wireless SoundPEATS Life Lite,Soundpeats,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có (micro kép),Tai nghe: 6.5 giờ<br>Hộp sạc: 23 giờ,Tai nghe: 30.7×22.6×22.3mm <br>Hộp sạc: 30.7×22.6×22.3mm,Tai nghe: 4.03g<br> Hộp sạc: 37.1g,Các thiết bị có hỗ trợ Bluetooth
341,76144,Tai nghe Bluetooth thể thao Anker Soundcore AeroFit,Anker,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm hoặc Ứng dụng,Có (4 micro),Tai nghe: 11 giờ<br>Hộp sạc: 42 giờ,Tai nghe: 45.83 x 39.22 x 16.04mm<br>Hộp sạc: 91.47 x 53.19 x 23.9mm,Tai nghe: 8.5g<br>Hộp sạc: 47.6g,Các thiết bị hỗ trợ Bluetooth
342,92511,Tai nghe Bluetooth chụp tai Bose QuietComfort,Bose,Tai nghe Bluetooth,7490000.0,"Bảo hành 12 tháng bởi nhà phân phối, 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ NSX.","Chống ồn, Có mic đàm thoại",,Có,24 giờ,18.4 x 15.24 x 7.62 cm,240g,Các thiết bị có hỗ trợ Bluetooth
343,59606,Tai nghe nhét tai Sennheiser IE 900,Sennheiser,Tai nghe nhét tai,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.",Có mic đàm thoại,,,,,,
344,73899,Tai nghe có dây JBL C50HI ,JBL,Tai nghe có dây,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Nút bấm vật lý,Có,,,,
345,64881,Tai nghe không dây chống ồn Ugreen HiTune T3-Đen,Ugreen,Tai nghe Bluetooth,999000,,"Chống ồn, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 7 giờ<br>Hộp sạc: 24 giờ,,,Các thiết bị hỗ trợ Bluetooth
346,59081,Tai nghe Bluetooth True Wireless Sennheiser Sport True Wireless,Sennheiser,Bàn,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.","Điều khiển giọng nói, Có mic đàm thoại",Qua app hoặc chạm cảm ứng,2 mic mỗi bên,Tai nghe: 9 giờ<br> Hộp sạc: 27 giờ,,Tai nghe: 6.8g<br> Hộp sạc: 41.6g,Các thiết bị hỗ trợ Bluetooth
347,88425,Tai nghe Bluetooth True Wireless OPPO Enco X3i,OPPO,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 10 giờ <br> Hộp sạc: 44 giờ (Tắt ANC),Tai nghe: 31.68 x 20.22 x 24.4mm <br>Hộp sạc: 58.72 x 50.15 x 25.81mm,Tai nghe: 4.8g <br>Hộp sạc: 40.8g,Các thiết bị có hỗ trợ Bluetooth
348,93140,Tai nghe Bluetooth thể thao Baseus Bass 15 Clip Open,Baseus,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có,Tai nghe: 7 giờ<br>Hộp sạc: 30 giờ,,,Các thiết bị có hỗ trợ Bluetooth
349,93147,Tai nghe Bluetooth True Wireless SoundPeats T3 Pro - Chỉ có tại Cellphone S,Soundpeats,Tai nghe Bluetooth,790000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có ,Tai nghe: 7 giờ <br>Hộp sạc: 28 giờ,,,Các thiết bị có hỗ trợ Bluetooth
350,90411,Tai nghe chụp tai DareU VH350se,DAREU,Tai nghe có dây,0,Bảo hành 12 tháng 1 đổi 1. ,Có mic đàm thoại,,Có,,,300 +/- 10g,Các thiết bị có trang bị cổng USB và 3.5mm
351,83655,Tai nghe chụp tai có dây Gaming Havit H2038U,Havit,Tai nghe có dây,0,Bảo hành 1 đổi 1 trong 12 tháng.,Có mic đàm thoại,,Có,,,,"PC, laptop, PS4, XBOX (One / S), điện thoại, máy tính bảng"
352,73885,Tai nghe Bluetooth chụp tai Edifier WH700NB Plus,Edifier,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Có mic đàm thoại",Nút bấm & Ứng dụng,Có<br>Hỗ trợ khử ồn DNN,Tắt ANC: 68 giờ<br>Bật ANC: 45 giờ,, 271g,
353,78936,Tai nghe Bluetooth True Wireless OPPO Enco Air 3S,OPPO,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 6 giờ<br>Hộp sạc: 25 giờ,,Tai nghe: 3.7 g<br>Hộp sạc: 37.2 g,Các thiết bị có hỗ trợ Bluetooth
354,85554,Tai nghe có dây HiFuture HI5 Type-C,HiFuture,Tai nghe có dây,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Nút bấm vật lý,Có ,,,18.40g,Các thiết bị có hỗ trợ cổng Type-C
355,93102,Tai nghe Bluetooth True Wireless Baseus AirNova 3,Baseus,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có,Tai nghe: 6.5 giờ<br>Hộp sạc: 33 giờ,,Hộp sạc: 63.6g,Các thiết bị có hỗ trợ Bluetooth
356,76219,Tai nghe Bluetooth True Wireless Defunc True ANC,Defunc,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Có mic đàm thoại",Cảm ứng chạm ,Có<br>2 mic hỗ trợ ENC,Tai nghe: 8 giờ (Bật ANC)<br>Hộp sạc: 25 giờ,,,Các thiết bị hỗ trợ Bluetooth
357,59512,Tai nghe chụp tai Sennheiser HD 600,Sennheiser,Tai nghe có dây,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.",Có mic đàm thoại,,,,,260 gam,
358,59086,Tai nghe Bluetooth chụp tai Sennheiser HD 450BT,Sennheiser,Tai nghe Bluetooth,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.","Chống ồn, Có mic đàm thoại",Qua app hoặc Nút bấm,Có,30 giờ,,238g,Các thiết bị hỗ trợ Bluetooth
359,93144,Tai nghe Bluetooth True Wireless SoundPeats Clear Dot,Soundpeats,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có ,Tai nghe: 6 giờ <br>Hộp sạc: 27 giờ,,,Các thiết bị có hỗ trợ Bluetooth
360,70283,Tai nghe Bluetooth chụp tai Sennheiser ACCENTUM Plus,Sennheiser,Tai nghe Bluetooth,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.",Chống ồn,Cảm ứng,Có,Đến 50 giờ,,222 g,Các thiết bị hỗ trợ Bluetooth
361,59764,Tai nghe Bluetooth True Wireless JBL Quantum TWS,JBL,Bàn,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Xuyên âm, Có mic đàm thoại",Chạm cảm ứng,6 Micro tích hợp công nghệ định dạng chùm,Tai nghe: 8 giờ<br>Hộp sạc: 16 giờ,,,Các thiết bị hỗ trợ Bluetooth
362,89774,Tai nghe chụp tai Gaming DareU EH722s,DAREU,Tai nghe có dây,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,,300 +/- 10g,Các thiết bị có trang bị cổng USB
363,90745,Tai nghe Bluetooth chụp tai Alpha Works Flex 680,Alpha Works,Tai nghe Bluetooth,750000,Bảo hành 12 tháng tại trung tâm bảo hành chính hãng . ,Chống ồn,,,Thời gian phát nhạc: <br> ANC bật: 40H <br>ANC tắt: 30H,,,
364,73890,Tai nghe Bluetooth True Wireless JBL Live Flex 3,JBL,Tai nghe Bluetooth,0,"Bảo hành 12 tháng chính hãng tại CellphoneS, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ nhà sản xuất ","Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có (6 mic),Tai nghe: Dùng 10 giờ<br>Hộp sạc: Dùng 40 giờ (Tắt ANC),,,Các thiết bị có hỗ trợ Bluetooth
365,83624,Tai nghe chụp tai có dây Gaming Havit H2230D,Havit,Tai nghe có dây,0,Bảo hành 1 đổi 1 trong 12 tháng.,Có mic đàm thoại,,Có,,,,"Các thiết bị có hỗ trợ cổng cắm 3.5 mm, PS4, Xbox"
366,89770,Tai nghe Bluetooth True Wireless DareU D5 ANC,DAREU,Tai nghe có dây,0,Bảo hành 12 tháng chính hãng. ,Có mic đàm thoại,,Có,Tai nghe: 3-5 giờ,,Tai nghe: 5.2 g<br>Hộp sạc: 37 g,Các thiết bị có hỗ trợ Bluetooth
367,59104,Tai nghe chụp tai Sennheiser HD 560S,Sennheiser,Bàn,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.",Có mic đàm thoại,,Có,,198 x 111 x 300 mm,280g,
368,76229,Tai nghe Bluetooth True Wireless Defunc True Sport,Defunc,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,Cảm ứng chạm ,,Tai nghe: 5 giờ<br>Hộp sạc: 30 giờ,,,Các thiết bị hỗ trợ Bluetooth
369,59285,Tai nghe Bluetooth True Wireless SoundPEATS Life Hs,Soundpeats,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 10 giờ<br>Hộp sạc: 30 giờ ,,,Các thiết bị có hỗ trợ Bluetooth
370,89769,Tai nghe Bluetooth True Wireless DareU D2,DAREU,Tai nghe có dây,0,Bảo hành 12 tháng chính hãng. ,Có mic đàm thoại,,Có,Tai nghe: 3-5 giờ,,Tai nghe: 3 g<br>Hộp sạc: 35 g,Các thiết bị có hỗ trợ Bluetooth
371,59612,Tai nghe nhét tai Sennheiser IE 300,Sennheiser,Bàn,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.",Có mic đàm thoại,,,,,,
372,59287,Tai nghe Bluetooth True Wireless SoundPEATS Mini HS,Soundpeats,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",Cảm ứng chạm,"3 Micrô trên mỗi tai nghe, tổng cộng là 6 micrô + ENC",Tai nghe: 8 giờ<br>Hộp sạc: 20 giờ ,Tai nghe：26.5×21.5×16.9mm <br> Hộp sạc：60×22.5x48mm,Tai nghe：5g <br> Hộp sạc：38g ,Các thiết bị có kết nối Bluetooth
373,59576,Tai nghe không dây SoundPEATS HearFree,Soundpeats,Bàn,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,,,,,
374,73896,Tai nghe Bluetooth chụp tai JBL Tune 760,JBL,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Nút bấm & Ứng dụng,Có (2 mic),ANC tắt: 50 giờ<br>ANC bật: 35 giờ,,220g,
375,73893,Tai nghe Bluetooth True Wireless JBL Live Buds 3,JBL,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có (6 micro),Tai nghe: 10 giờ<br>Hộp sạc: 30 giờ,,,Các thiết bị có hỗ trợ Bluetooth
376,90749,Tai nghe Bluetooth True Wireless Alpha Works Curve 100,Alpha Works,Tai nghe Bluetooth,0,,,,,,,,
377,59088,Tai nghe chụp tai Sennheiser HD 599,Sennheiser,Bàn,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.","Chống ồn, Có mic đàm thoại",,Có,,,250g,
378,27892,Tai nghe không dây Jabra Elite 85T Active,Jabra,Tai nghe Bluetooth,0,"Bảo hành chính hãng 12 tháng, 1 ĐỔI 1 trong 30 ngày đầu. ",,,,,,,
379,24351,Tai nghe Bluetooth True Wireless Pisen T-Buds,Pisen,Tai nghe Bluetooth,0,Bảo hành 1 ĐỔI 1 chính hãng 18 tháng. ,,,,,,4g mỗi bên tai,"Thiết bị Android,IOS<br>Laptop có hỗ trợ Bluetooth"
380,20621,Tai nghe Bluetooth True Wireless Harman Kardon FLY TWS,Harman Kardon,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng. ,,,,,,,
381,76213,Tai nghe Bluetooth True Wireless Defunc True Audio,Defunc,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm ,Có,Tai nghe: 5 giờ<br>Hộp sạc: 30 giờ,,,Các thiết bị hỗ trợ Bluetooth
382,76238,Tai nghe Bluetooth True Wireless Defunc True Entertainment,Defunc,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm ,Có<br>2 mic,Tai nghe: 7 giờ<br>Hộp sạc: 30 giờ,,,Các thiết bị hỗ trợ Bluetooth
383,62287,Tai nghe Bluetooth True Wireless Vivo XE W25 TWS Air,Vivo,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có,Tai nghe: 4.5 giờ<br>Hộp sạc: 25 giờ,,,Các thiết bị có hỗ trợ Bluetooth
384,59604,Tai nghe chụp tai Sennheiser HD 650,Sennheiser,Tai nghe có dây,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.",,,,,,260 gram,
385,59090,Tai nghe chụp tai Sennheiser HD 569,Sennheiser,Bàn,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.",Có mic đàm thoại,,Có,,,300g,
386,26202,Tai nghe Bluetooth Samsung U Flex 2,Samsung Chính hãng,Tai nghe Bluetooth,0,"Bảo hành chính hãng 12 tháng, 1 ĐỔI 1 trong 30 ngày đầu. ",,,,,,,"Thiết bị Android,IOS<br>Laptop có hỗ trợ Bluetooth"
387,81100,Tai nghe Bluetooth thể thao Black Shark T20,Hãng khác,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Nút bấm,Có,Tai nghe: 7 giờ<br> Hộp sạc: 33 giờ ,,,Các thiết bị có hỗ trợ Bluetooth
388,84279,Tai Nghe Bluetooth True Wireless Havit TW980,Havit,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Micro kép + ENC,Tai nghe: 5.5 giờ<br>Hộp sạc: 23 giờ, 54.5 x 30.8 x 58.5mm,Tai nghe: 5.5g,Các thiết bị có hỗ trợ Bluetooth
389,81224, Tai nghe Bluetooth chụp tai HiFuture FutureTour Pro,HiFuture,Tai nghe Bluetooth,1750000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",,Có,35 giờ,,,Các thiết bị có hỗ trợ Bluetooth
390,87019,Tai nghe chụp tai Razer Barracuda Pro,Razer,-,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,Có,Lên đến 40 giờ,,300 g,"PC (USB-C 2,4 GHz, Bluetooth 5,2)<br> PlayStation (USB-A đến USB-C 2,4 GHz)<br> Thiết bị di động (Hỗ trợ USB-C hoặc Bluetooth 5.2)"
391,87033,Tai nghe chụp tai Razer Kraken V3 HyperSense,Razer,-,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,Có micro có thể tháo rời,,,344g,PC/ PlayStation/ Nintendo Switch (chế độ cắm dock)
392,87039,Tai nghe không dây Razer BlackShark V2 Pro,Razer,-,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,Có,Lên đến 24 giờ ,,320 g,"PC, Mac, PS4, Nintendo Switch"
393,85586,Tai nghe Bluetooth thể thao HiFuture FutureMate2 Pro,HiFuture,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",,Có (4 micro),Tai nghe + Hộp sạc: 20 giờ,,,Các thiết bị có hỗ trợ Bluetooth
394,41472,Nokia TWS 731,Nokia,Bàn,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,,,,,
395,93238,Tai nghe Bluetooth chụp tai Edifier Atom Max,Edifier,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Nút bấm vật lý,Có,Tắt ANC: 42 giờ<br>Bật ANC: 25 giờ,,,Các thiết bị có hỗ trợ Bluetooth
396,93439,Tai nghe bluetooth Bose Ultra Earbuds,Bose,Tai nghe Bluetooth,0,"Bảo hành 12 tháng bởi nhà phân phối, 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ NSX.",Chống ồn,,4 micro mỗi bên tai nghe,Tai nghe có thể phát tới 6 giờ và hộp đựng có thể sạc đầy thêm tới 3 lần sạc.,Earbuds: 1.72 x3.05 x 2.24 cm <br> Hộp đựng: 5.94 x 6.63 x 2.67 cm,Earbuds: 6.24 g <br> Hộp đựng: 59.8 g,
397,93507,Tai nghe Bluetooth chụp tai Gaming Logitech RGB G733,Logitech,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có ,29 giờ<br>Bật đèn: 20 giờ,194 x 190 x 83 mm,278g,Các thiết bị có hỗ trợ Bluetooth
398,93503,Tai nghe Bluetooth chụp tai Gaming Logitech ZONE 300,Logitech,Tai nghe có dây,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,"Có (2 Đa hướng, MEMS)",20 giờ,Tai nghe: 172.8 x 166.7 x 66 mm <br> Miếng đệm tai:66 mm x 66 x 16 mm,122g,Các thiết bị có hỗ trợ Bluetooth
399,93523,Tai nghe chụp tai có dây Gaming Logitech G335,Logitech,Tai nghe có dây,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,189 x 180 x 79 mm,240g,Các thiết bị có hỗ trợ jack 3.5mm
400,93633,Tai nghe chụp tai có dây Logitech H540 USB,Logitech,Tai nghe có dây,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,180 x 245 x 78 mm,120g,"Windows®, macOS, hoặc ChromeOS™ và các nền tảng gọi điện phổ biến"
401,93626,Tai nghe chụp tai có dây Gaming Logitech Pro X,Logitech,Tai nghe có dây,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,138 x 94 x 195 mm,320g,Máy tính có cổng USB <br>Windows® 7 trở lên
402,91315,Tai nghe Apple EarPods cổng USB-C - Chính hãng MYQY3ZA/A,Apple Chính hãng,Tai nghe có dây,550000,Bảo hành 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. Bảo hành 12 tháng tại trung tâm bảo hành uỷ quyền CareS.vn,Có mic đàm thoại,Nút bấm vật lý,Có,,,,Mac có cổng USB-C chạy macOS Monterey 12.6 trở lên<br>iPad có cổng USB-C chạy iPadOS 16.4 trở lên<br>iPhone có cổng USB-C chạy iOS 17 trở lên
403,37370,Tai nghe Bluetooth Samsung Galaxy Buds Pro 2 ,Samsung Chính hãng,Bàn,4990000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,,,,,
404,59614,Tai nghe nhét tai Sennheiser IE 200,Sennheiser,Bàn,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.",,,,,,,
405,55553,Tai nghe không dây Bose Quietcomfort Earbuds II,Bose,Tai nghe Bluetooth,0,"Bảo hành 12 tháng chính hãng, 1 đổi 1","Chống ồn, Có mic đàm thoại",Chạm cảm ứng,Có micro đàm thoại,Tai nghe 6 giờ<br>Hộp sạc 12 giờ,,,"Android, iOS và các hệ điều hành laptop"
406,44956,Tai nghe Bluetooth True Wireless Motorola Motobuds 120,Hãng khác,Bàn,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Chạm cảm ứng<br>Điều khiển giọng nói,,Lên đến 17 giờ chơi nhạc (Kèm hộp sạc),,,
407,22826,Tai nghe không dây Baseus W04,Baseus,Tai nghe Bluetooth,0,,,,,,,,
408,22832,Tai nghe không dây Baseus W04 Pro,Baseus,Tai nghe Bluetooth,0,,,,,,,,
409,59572,Tai nghe Bluetooth True Wireless SoundPEATS Wings2,Soundpeats,Bàn,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",,Có,Tai nghe: 8 giờ<br>Hộp sạc: 30 giờ,Tai nghe: 50.8×36.45×27.7mm<br>Hộp sạc: 81.79×61.3×33.53mm,Tai nghe: 7.7g<br>Hộp sạc: 71.8g,Các thiết bị có hỗ trợ Bluetooth
410,76253,Tai nghe Bluetooth True Wireless Defunc True Talk,Defunc,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm ,Có<br>Chống ồn ENC,Tai nghe: 5 giờ<br>Hộp sạc: 25 giờ,,,Các thiết bị hỗ trợ Bluetooth
411,59092,Tai nghe chụp tai Sennheiser HD 559,Sennheiser,Tai nghe có dây,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.","Chống ồn, Có mic đàm thoại",,Có,,,260g,
412,59610,Tai nghe nhét tai Sennheiser IE 600,Sennheiser,Tai nghe nhét tai,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.",Có mic đàm thoại,,,,,,
413,20231,Tai nghe Samsung ANC Type C Earphones,Samsung Chính hãng,Tai nghe nhét tai,0,,"Chống ồn, Có mic đàm thoại",Nút bấm trên dây,Có,,,26.3g,Các thiết bị có cổng Type-C
414,59055,Tai nghe Bluetooth Edifier X3 Plus,Edifier,Bàn,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,,,,,
415,18957,Tai nghe Bluetooth True Wireless Soul ST-XX,SOUL,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng,Có,Tai nghe: 5 giờ<br>Hộp sạc: 20 giờ,Hộp sạc: 40 x 34 x 40 mm<br>Tai nghe: 24 x 14 x 20 mm,Hộp sạc: 26g<br>Tai nghe: 4g,Các thiết bị có hỗ trợ Bluetooth
